audio_recording_id,start_offset,end_offset,site_id,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
2982,2293,2303,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3183,3193,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,2417,2427,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,2293,2303,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,78,88,255,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,78,88,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3213,3223,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
2982,78,88,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,168,178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,168,178,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,78,88,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,168,178,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,78,88,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3213,3223,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,78,88,255,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,168,178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,78,88,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,78,88,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,168,178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3213,3223,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3213,3223,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5185,5195,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
2982,168,178,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,168,178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3213,3223,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1473,1483,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3213,3223,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,138,148,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,2785,2795,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,138,148,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,2785,2795,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,138,148,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,2785,2795,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,138,148,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,2785,2795,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
2982,138,148,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,2785,2795,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,198,208,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,6048,6058,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,63,73,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,813,823,255,NO,NO,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,63,73,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,6048,6058,255,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES
2982,198,208,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,63,73,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
2982,198,208,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,6048,6058,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,6048,6058,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1193,1203,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,63,73,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,6048,6058,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,198,208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,6048,6058,255,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,813,823,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,6048,6058,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,63,73,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,6048,6058,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,63,73,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1193,1203,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,4608,4618,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4681,4691,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,4608,4618,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4608,4618,255,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5028,5038,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
2982,483,493,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,5028,5038,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,483,493,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,5028,5038,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5649,5659,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4681,4691,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,5028,5038,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5028,5038,255,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4681,4691,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
2982,5028,5038,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,3153,3163,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,5028,5038,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
2982,5028,5038,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
2982,4681,4691,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,5028,5038,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,5028,5038,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3153,3163,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,5649,5659,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4681,4691,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3153,3163,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4681,4691,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
2982,4681,4691,255,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3153,3163,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4681,4691,255,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,1368,1378,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,1368,1378,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,483,493,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES
2982,93,103,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
2982,2313,2323,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,93,103,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,2313,2323,255,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
2982,93,103,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,93,103,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,2313,2323,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,93,103,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,93,103,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4517,4527,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,93,103,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,2313,2323,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,4029,4039,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,2313,2323,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,2313,2323,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,2313,2323,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,4517,4527,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,303,313,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3181,3191,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,18,28,255,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,3198,3208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3181,3191,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,303,313,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,18,28,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,303,313,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,18,28,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,303,313,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
2982,18,28,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3198,3208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,18,28,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,3198,3208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3181,3191,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3198,3208,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,18,28,255,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
2982,3198,3208,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,303,313,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,18,28,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3198,3208,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3198,3208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,18,28,255,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
2982,303,313,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,3181,3191,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3198,3208,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,303,313,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3181,3191,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,303,313,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3168,3178,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3168,3178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3168,3178,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3168,3178,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,3168,3178,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,3168,3178,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
2982,183,193,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,183,193,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,4923,4933,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2982,183,193,255,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2982,153,163,255,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2983,3229,3239,255,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
2986,5613,5623,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
2986,5673,5683,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2986,5613,5623,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2986,1833,1843,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5613,5623,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2986,5673,5683,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2986,5613,5623,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,1833,1843,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5628,5638,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2986,1833,1843,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5613,5623,255,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,YES
2986,5673,5683,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2986,5628,5638,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2986,5673,5683,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
2986,1833,1843,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5628,5638,255,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2986,5673,5683,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
2986,5628,5638,255,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
2986,5613,5623,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5673,5683,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5628,5638,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,5613,5623,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
2986,3065,3075,255,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
